SMRS / Project ID,Director,STET SPOC,Program Manager,STET Funnel Project Title,AOS Impact  (Enter €0 if not AOS Project),QN Reduction Impact (Enter €0 if not CONQ Project),"Project Type (PRODUCTIVITY, AOS, LCM, NPI, CART PDC, TEST ENG, CONQ, IGM)","Procurement Type (PROCUREMENT, TCO, N/A)","Savings Type (TCO, CONCEPT, SOURCING, NEGO, NON_12NC, NPP, CONQ, FCP & PPV)",Commodity,BU,Cluster,Current IL,IL5 Date,%23 Parts of Dual Sourced,2019 Actual (Euro),2020 Actual (Euro),2021 Actual (Euro),2022 Funnel (Euro),2022 Actual (Euro),2023 Funnel (Euro),2023 Actual (Euro),2024 Funnel (Euro),2024 Actual (Euro),2025 Funnel (Euro),2025 Actual (Euro),2026 Funnel (Euro),2026 Actual (Euro),2027 Funnel (Euro),2027 Actual (Euro),2028 Funnel (Euro),2028 Actual (Euro),Impacted Parts Added? (YES_NO_N/A) Needs to be YES or N/A for all IL5 Projects,Are Any STET SQE Resources Applied to Project? (YES_NO_N/A),Week,Comments / Challenges,FTE STET SPOC (Text),FTE Project Title (Text),FTE Director (Text),FTE Procurement Type (Text),FTE Project Type (Text),FTE Savings Type (Text),FTE Commodity (Text),FTE BU (Text),FTE Cluster (Text),FTE Current IL (Text),Project ID_Description,ID,New,NewItemID,Created,Modified,Modified By,SourceID,Is Active
RfS G&B-0044,Tim,Sushruth Rudrachary,Chetan Mantri,Refurbish returned refurbished IPL,€ 0,€ 0,LCM,N/A,CONCEPT,Mechanical Parts & Assemblies,GB,PH,IL3,11/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11494"">View Entries</a>",Sushruth Rudrachary,Refurbish returned refurbished IPL,Tim,N/A,LCM,CONCEPT,Mechanical Parts & Assemblies,GB,PH,IL3,RfS G&B-0044=Refurbish returned refurbished IPL,11494,0,,4/30/2026 5:01 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
39192,Phil,Tiger Xiao,Tiger Xiao,NIC metal parts LCC for Affiniti Suzhou,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,SOURCING,Key Components & Electronics,US,PD,IL5,4/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,NO,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11495"">View Entries</a>",Tiger Xiao,NIC metal parts LCC for Affiniti Suzhou,Phil,PROCUREMENT,PRODUCTIVITY,SOURCING,Key Components & Electronics,US,PD,IL5,39192=NIC metal parts LCC for Affiniti Suzhou,11495,0,,4/30/2026 5:01 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
PDTEAM143,Phil,Fred Cai ,"OU Yang, CJ",Astra HCCB WP and Long Pole ,€ 0,€ 0,NPI,N/A,CONCEPT,Key Components & Electronics,CT/AMI,PD,IL1,12/31/2028,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,NO,NO,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11496"">View Entries</a>",Fred Cai ,Astra HCCB WP and Long Pole ,Phil,N/A,NPI,CONCEPT,Key Components & Electronics,CT/AMI,PD,IL1,PDTEAM143=Astra HCCB WP and Long Pole ,11496,0,,4/30/2026 5:02 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
43613,Tim,Sushruth Rudrachary,Pooja Nambiar,Removal of the IWL Phase 1-SHV BAT,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Personal Health,GB,PH,IL2,10/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 1,875.00",€ 0.00,"€ 20,625",€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11497"">View Entries</a>",Sushruth Rudrachary,Removal of the IWL Phase 1-SHV BAT,Tim,PROCUREMENT,PRODUCTIVITY,CONCEPT,Personal Health,GB,PH,IL2,43613=Removal of the IWL Phase 1-SHV BAT,11497,0,,4/30/2026 5:02 AM,8/19/2026 8:33 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11675_.000,Yes
43612,Tim,Sushruth Rudrachary,Pooja Nambiar,Removal of the IWL Phase 1-SHV FLEX,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Personal Health,GB,PH,IL2,10/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 2,500.00",€ 0.00,"€ 27,500",€ 0,,,N/A,NO,32,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11498"">View Entries</a>",Sushruth Rudrachary,Removal of the IWL Phase 1-SHV FLEX,Tim,PROCUREMENT,PRODUCTIVITY,CONCEPT,Personal Health,GB,PH,IL2,43612=Removal of the IWL Phase 1-SHV FLEX,11498,0,,4/30/2026 5:02 AM,8/14/2026 10:45 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11674_.000,Yes
43611,Tim,Sushruth Rudrachary,Pooja Nambiar,Removal of the IWL Phase 1-SHV PZH,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Personal Health,GB,PH,IL2,10/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 1,875.00",€ 0.00,"€ 20,625",€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11499"">View Entries</a>",Sushruth Rudrachary,Removal of the IWL Phase 1-SHV PZH,Tim,PROCUREMENT,PRODUCTIVITY,CONCEPT,Personal Health,GB,PH,IL2,43611=Removal of the IWL Phase 1-SHV PZH,11499,0,,4/30/2026 5:02 AM,8/17/2026 2:57 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11673_.000,Yes
43675,Tim,Sushruth Rudrachary,Pooja Nambiar,Warranty leaflet removal Grooming,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Personal Health,GB,PH,IL4,8/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 12,500.00",€ 0.00,"€ 137,500",€ 0,,,N/A,NO,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11500"">View Entries</a>",Sushruth Rudrachary,Warranty leaflet removal Grooming,Tim,PROCUREMENT,PRODUCTIVITY,CONCEPT,Personal Health,GB,PH,IL4,43675=Warranty leaflet removal Grooming,11500,0,,4/30/2026 5:02 AM,8/20/2026 1:51 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11672_.000,Yes
44246,Tim,Sushruth Rudrachary,Mahesh Dhumal,Rfs Transfer TS811 to TS201 and TS818,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,CONCEPT,Personal Health,GB,PH,IL5,6/1/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 238,596.00",€ 0.00,"€ 170,426",€ 0,€ 0,€ 0,N/A,NO,32,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11501"">View Entries</a>",Sushruth Rudrachary,Rfs Transfer TS811 to TS201 and TS818,Tim,PROCUREMENT,PRODUCTIVITY,CONCEPT,Personal Health,GB,PH,IL5,44246=Rfs Transfer TS811 to TS201 and TS818,11501,0,,4/30/2026 5:02 AM,8/9/2026 10:16 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11671_.000,Yes
41889,Tim,"Anwar Shaikh
",Haragopal Putrevu,HPM Pim Soldering improvement Shyft (SICR),€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,SOURCING,Key Components & Electronics,HPM,CC,IL5,5/31/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 49,632.00",€ 0.00,"€ 16,544",€ 0,€ 0,€ 0,N/A,N/A,23,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11502"">View Entries</a>","Anwar Shaikh
",HPM Pim Soldering improvement Shyft (SICR),Tim,PROCUREMENT,PRODUCTIVITY,SOURCING,Key Components & Electronics,HPM,CC,IL5,41889=HPM Pim Soldering improvement Shyft (SICR),11502,0,,4/30/2026 5:02 AM,6/10/2026 3:59 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11502_.000,Yes
RfS-G&B-0010,Tim,Sushruth Rudrachary,Pratik Aher,Update main PCBA BOM to remove Walsin supplier for R632/631 component in Emerald devices,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL5,8/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11503"">View Entries</a>",Sushruth Rudrachary,Update main PCBA BOM to remove Walsin supplier for R632/631 component in Emerald devices,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL5,RfS-G&B-0010=Update main PCBA BOM to remove Walsin supplier for R632/631 component in Emerald devices,11503,0,,4/30/2026 5:02 AM,8/20/2026 1:40 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11649_.000,Yes
RfS-G&B-0150,Tim,Sushruth Rudrachary,Pratik Aher,Emerald PIE adapter type plates not compliant to labelling requirements,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL1,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11504"">View Entries</a>",Sushruth Rudrachary,Emerald PIE adapter type plates not compliant to labelling requirements,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL1,RfS-G&B-0150=Emerald PIE adapter type plates not compliant to labelling requirements,11504,0,,4/30/2026 5:03 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
43381,Tim,"Anwar Shaikh
",Haragopal Putrevu,HPM Motherboard repairs vs new buy,€ 0,€ 0,PRODUCTIVITY,PROCUREMENT,SOURCING,Key Components & Electronics,HPM,CC,IL5,5/30/2026,0,€ 0.00,€ 0,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 3,631.00",€ 0.00,"€ 2,594",€ 0,€ 0,€ 0,N/A,N/A,22,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11505"">View Entries</a>","Anwar Shaikh
",HPM Motherboard repairs vs new buy,Tim,PROCUREMENT,PRODUCTIVITY,SOURCING,Key Components & Electronics,HPM,CC,IL5,43381=HPM Motherboard repairs vs new buy,11505,0,,4/30/2026 5:03 AM,5/31/2026 11:06 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11505_.000,Yes
RfS 278544,Tim,Suraj Ramchandani,Anjan Naik,REG MEM  AMB554-25067- EU Food Contact Material Regulation amendment | IF,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,MCC,PH,ILR,9/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,25,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11506"">View Entries</a>",Suraj Ramchandani,REG MEM  AMB554-25067- EU Food Contact Material Regulation amendment | IF,Tim,N/A,LCM,CONCEPT,Personal Health,MCC,PH,ILR,RfS 278544=REG MEM  AMB554-25067- EU Food Contact Material Regulation amendment | IF,11506,0,,4/30/2026 5:03 AM,6/23/2026 5:28 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11644_.000,Yes
RfS 278715,Tim,Suraj Ramchandani,Anjan Naik,"Kepler - Sabic PBT supply from EU plant to Singapore plant
",€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,MCC,PH,IL2,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,29,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11507"">View Entries</a>",Suraj Ramchandani,"Kepler - Sabic PBT supply from EU plant to Singapore plant
",Tim,N/A,LCM,CONCEPT,Personal Health,MCC,PH,IL2,"RfS 278715=Kepler - Sabic PBT supply from EU plant to Singapore plant
",11507,0,,4/30/2026 5:03 AM,7/23/2026 3:27 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11643_.000,Yes
RTC-HSH20260200756,Tim,Sushruth Rudrachary,Pooja Nambiar,Launch of QP5552/91 in Amazon US,€ 0,€ 0,Commercial Innovation,IGM,Commercial Innovation,Personal Health,GB,PH,IL3,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 17,628.00",€ 0.00,"€ 193,908",€ 0,€ 0,€ 0,N/A,N/A,31,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11508"">View Entries</a>",Sushruth Rudrachary,Launch of QP5552/91 in Amazon US,Tim,IGM,Commercial Innovation,Commercial Innovation,Personal Health,GB,PH,IL3,RTC-HSH20260200756=Launch of QP5552/91 in Amazon US,11508,0,,4/30/2026 5:03 AM,8/6/2026 3:52 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11642_.000,Yes
RTC-HSH20260300767,Tim,Sushruth Rudrachary,Pooja Nambiar,Launch of QP6552/71 in Walmart US,€ 0,€ 0,Commercial Innovation,IGM,Commercial Innovation,Personal Health,GB,PH,IL2,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 77,714.00",€ 0.00,"€ 854,854",€ 0,€ 0,€ 0,N/A,N/A,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11509"">View Entries</a>",Sushruth Rudrachary,Launch of QP6552/71 in Walmart US,Tim,IGM,Commercial Innovation,Commercial Innovation,Personal Health,GB,PH,IL2,RTC-HSH20260300767=Launch of QP6552/71 in Walmart US,11509,0,,4/30/2026 5:03 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
RTC-GRO20260201703,Tim,Sushruth Rudrachary,Pooja Nambiar,REG MEM AMB554-26002 India Battery Waste Management,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL3,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,24,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11510"">View Entries</a>",Sushruth Rudrachary,REG MEM AMB554-26002 India Battery Waste Management,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL3,RTC-GRO20260201703=REG MEM AMB554-26002 India Battery Waste Management,11510,0,,4/30/2026 5:03 AM,6/15/2026 12:02 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11640_.000,Yes
RTC-GRO20260401719,Tim,Sushruth Rudrachary,Pooja Nambiar,Nose trimmer AW Update to F4F for EU,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL2,12/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,€ 0,€ 0,€ 0,€ 0,N/A,N/A,19,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11511"">View Entries</a>",Sushruth Rudrachary,Nose trimmer AW Update to F4F for EU,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL2,RTC-GRO20260401719=Nose trimmer AW Update to F4F for EU,11511,0,,4/30/2026 5:03 AM,5/13/2026 6:42 AM,"Kumari, Supriya",,Yes
GB-0072,Tim,Sushruth Rudrachary,Freddy Yan,RFS  AMB554-26002 India - Battery Waste Management Amendment Rules,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL5,6/1/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,,,,,N/A,N/A,32,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11512"">View Entries</a>",Sushruth Rudrachary,RFS  AMB554-26002 India - Battery Waste Management Amendment Rules,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL5,GB-0072=RFS  AMB554-26002 India - Battery Waste Management Amendment Rules,11512,0,,4/30/2026 5:03 AM,8/14/2026 10:45 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11636_.000,Yes
GB-0063,Tim,Sushruth Rudrachary,Freddy Yan,RFS  Launch S793 06 to WEU v1,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL4,9/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,,,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11513"">View Entries</a>",Sushruth Rudrachary,RFS  Launch S793 06 to WEU v1,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL4,GB-0063=RFS  Launch S793 06 to WEU v1,11513,0,,4/30/2026 5:03 AM,8/20/2026 1:47 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11635_.000,Yes
GB-0062,Tim,Sushruth Rudrachary,Freddy Yan,RFS  Launch S596 06 to WEU v1,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,GB,PH,IL4,9/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,€ 0.00,€ 0.00,,,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11514"">View Entries</a>",Sushruth Rudrachary,RFS  Launch S596 06 to WEU v1,Tim,N/A,LCM,CONCEPT,Personal Health,GB,PH,IL4,GB-0062=RFS  Launch S596 06 to WEU v1,11514,0,,4/30/2026 5:03 AM,8/20/2026 1:47 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11634_.000,Yes
76037,Tim,Sushruth Rudrachary,Laxman Thorat,RfS_Standalone Accessories Launch_QCP&Cartridge,€ 0,€ 0,NPI,IGM,Commercial Innovation,Personal Health,GB,PH,IL5,7/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 116,440.00",€ 0.00,"€ 58,220",€ 0,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11515"">View Entries</a>",Sushruth Rudrachary,RfS_Standalone Accessories Launch_QCP&Cartridge,Tim,IGM,NPI,Commercial Innovation,Personal Health,GB,PH,IL5,76037=RfS_Standalone Accessories Launch_QCP&Cartridge,11515,0,,4/30/2026 5:03 AM,8/19/2026 8:09 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11633_.000,Yes
76036,Tim,Sushruth Rudrachary,Laxman Thorat,RfS_Standalone Accessories Launch_UV Cube,€ 0,€ 0,NPI,IGM,Commercial Innovation,Personal Health,GB,PH,IL5,5/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 69,999.00",€ 0.00,"€ 34,999",€ 0,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11516"">View Entries</a>",Sushruth Rudrachary,RfS_Standalone Accessories Launch_UV Cube,Tim,IGM,NPI,Commercial Innovation,Personal Health,GB,PH,IL5,76036=RfS_Standalone Accessories Launch_UV Cube,11516,0,,4/30/2026 5:03 AM,8/19/2026 8:09 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11632_.000,Yes
75997,Tim,Sushruth Rudrachary,Laxman Thorat,RfS_Standalone Accessories Launch_UV power charger,€ 0,€ 0,NPI,IGM,Commercial Innovation,Personal Health,GB,PH,IL5,3/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 88,456.00",€ 0.00,"€ 17,691",€ 0,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11517"">View Entries</a>",Sushruth Rudrachary,RfS_Standalone Accessories Launch_UV power charger,Tim,IGM,NPI,Commercial Innovation,Personal Health,GB,PH,IL5,75997=RfS_Standalone Accessories Launch_UV power charger,11517,0,,4/30/2026 5:03 AM,8/19/2026 8:09 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11631_.000,Yes
CR209629,Tim,Saurabh Agarwal,Samadhan,Packaging Supplier Golden West Veritiv Phase Out,€ 0,€ 0,LCM,N/A,CONCEPT,Personal Health,OHC,PH,IL5,3/31/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 212,299.00",€ 0.00,"€ 42,460",€ 0,,,N/A,NO,32,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11518"">View Entries</a>",Saurabh Agarwal,Packaging Supplier Golden West Veritiv Phase Out,Tim,N/A,LCM,CONCEPT,Personal Health,OHC,PH,IL5,CR209629=Packaging Supplier Golden West Veritiv Phase Out,11518,0,,4/30/2026 5:03 AM,8/14/2026 10:45 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11630_.000,Yes
SHA20260102015,Tim,Sushruth Rudrachary,Laxman Thorat,JD special - new SKU with Wet glide coating,€ 0,€ 0,Commercial Innovation,IGM,Commercial Innovation,Personal Health,GB,PH,IL5,5/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 826,670.00",€ 0.00,"€ 590,478",€ 0,,,N/A,N/A,34,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11519"">View Entries</a>",Sushruth Rudrachary,JD special - new SKU with Wet glide coating,Tim,IGM,Commercial Innovation,Commercial Innovation,Personal Health,GB,PH,IL5,SHA20260102015=JD special - new SKU with Wet glide coating,11519,0,,4/30/2026 5:03 AM,8/25/2026 3:02 AM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11629_.000,Yes
RTC-GRO20251101686,Tim,Sushruth Rudrachary,Haseeb Ahmed,MG9_OB bundle re-launch,€ 0,€ 0,Commercial Innovation,IGM,Commercial Innovation,Personal Health,GB,PH,IL3,9/30/2026,0,,,,,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0.00,€ 0,€ 0,"€ 2,983,750.00",€ 0.00,"€ 5,967,500",€ 0,,,N/A,N/A,33,"<a href=""https://share.philips.com/sites/STET_PMO/_layouts/15/listform.aspx?PageType=4&ListId=%7BE59B70F3%2DD2C8%2D4524%2DAC63%2D41E47F0CF06C%7D&ID=11520"">View Entries</a>",Sushruth Rudrachary,MG9_OB bundle re-launch,Tim,IGM,Commercial Innovation,Commercial Innovation,Personal Health,GB,PH,IL3,RTC-GRO20251101686=MG9_OB bundle re-launch,11520,0,,4/30/2026 5:03 AM,8/19/2026 8:09 PM,"Kumari, Supriya",Lists%252fFunnel%2bManagement%2bList%252f11628_.000,Yes
